"Controller file was loaded but class does not exist","コントローラはロードされていますがクラスがありません。","TRUE"
"Cookie Domain","Cookieドメイン","TRUE"
"Cookie Lifetime","Cookieの有効期限","TRUE"
"Cookie Path","Cookieパス","TRUE"
"Copyright","コピーライト","TRUE"
"Countries Options","国オプション","TRUE"
"Create Store","店舗を作成","TRUE"
"Create Store View","店舗ビューを作成","TRUE"
"Create Website","ウェブサイトを作成","TRUE"
"Credit card number does not match credit card type","クレジットカード番号が発行元カード会社と一致しません","TRUE"
"CSS Settings","CSS設定","TRUE"
"Current Package Name","現在のパッケージ名","TRUE"
"Custom Admin URL","カスタム管理ページURL","TRUE"
"Custom Design","カスタムデザイン","TRUE"
"Custom Email 1","カスタムメールアドレス１","TRUE"
"Custom Email 2","カスタムメールアドレス２","TRUE"
"Custom Variables","カスタム変数","TRUE"
"Customer Support","顧客サポート","TRUE"
"Date From","開始日","TRUE"
"Date To","終了日","TRUE"
"Date/time format ""%s"" is not supported.","日付のフォーマット ""%s"" はサポートされていません。","TRUE"
"Debug","デバッグ","TRUE"
"Default","標準","TRUE"
"Default Country","標準の国","TRUE"
"Default Description","標準の説明","TRUE"
"Default Keywords","初期キーワード","TRUE"
"Default No-route URL","標準の404ページURL","TRUE"
"Default Pages","標準のページ","TRUE"
"Default Robots","標準のrobots.txt","TRUE"
"Default Store","標準の店舗","TRUE"
"Default Store View","標準の店舗ビュー","TRUE"
"Default Title","標準タイトル","TRUE"
"Default Web URL","標準ウェブURL","TRUE"
"Delete","削除","TRUE"
"Delete Store","店舗を削除","TRUE"
"Delete Store View","店舗ビューを削除","TRUE"
"Delete Website","ウェブサイトを削除","TRUE"
"Deleting a %1$s will not delete the information associated with the %1$s (e.g. categories, products, etc.), but the %1$s will not be able to be restored. It is suggested that you create a database backup before deleting the %1$s.","%1$s を削除しても %1$s (例えば、カテゴリや製品など) に関連した情報は削除しません。但し %1$s は元に戻すことはできません。 %1$s を削除する前にデータベースのバックアップを取得する事をおすすめします。","TRUE"
"Design","デザイン","TRUE"
"Design Change","デザイン変更","TRUE"
"Developer","開発者向け","TRUE"
"Developer Client Restrictions","開発者クライアント制限","TRUE"
"Disable Email Communications","Eメール連絡を無効にする","TRUE"
"Disable Modules Output","無効なモジュール出力","TRUE"
"Display Demo Store Notice","デモストア通知の表示","TRUE"
"Duplicate Of Template Name","テンプレート名の複製","TRUE"
"Edit Design Change","デザイン変更の編集","TRUE"
"Edit Store","店舗を編集","TRUE"
"Edit Store View","店舗ビューを編集","TRUE"
"Edit Website","ウェブサイトの編集","TRUE"
"Empty identifier field name","空の識別子名","TRUE"
"Empty main table name","空のメインテーブル名","TRUE"
"Enable Prototype Deprecation Log","プロトタイプ廃止ログを有効にする","TRUE"
"Enabled","有効","TRUE"
"Enabled for Admin","管理者ページで有効にする","TRUE"
"Enabled for Frontend","フロントエンドで有効にする","TRUE"
"Error in file: ""%s"" - %s","ファイル内でエラーが発生しました: ""%s"" -%s","TRUE"
"Error: Passwords do not match","エラー : パスワードが一致しません","TRUE"
"Exceptions Log File Name","例外ログファイル名","TRUE"
"First Day of Week","週の始まり","TRUE"
"Flush Cache Storage","キャッシュストレージをリフレッシュする","TRUE"
"Flush Magento Cache","Magentoのキャッシュをクリアする","TRUE"
"Footer","フッター","TRUE"
"Forgot Password Email Sender","パスワードリマインダメール送信者","TRUE"
"Forgot Password Email Template","パスワードリマインダメールテンプレート","TRUE"
"General","全般","TRUE"
"General Contact","総合受付","TRUE"
"General Settings","全般設定","TRUE"
"Global","共通","TRUE"
"Header","ヘッダー","TRUE"
"Host","ホスト","TRUE"
"How many links to display at once.","一度に何件のリンクを表示しますか？","TRUE"
"HTML Head","HTML ヘッダ","TRUE"
"ID Path for Specified Store","特定店舗のIDパス","TRUE"
"If the current frame position does not cover utmost pages, will render link to current position plus/minus this value.","現在のページングナビ表示範囲が大半のページをカバーしていない場合、この値を加算・減算したページ番号を表示します。","TRUE"
"Incorrect credit card expiration date","不正なクレジットカード有効期限","TRUE"
"Invalid base url type","不正なベースURLタイプ","TRUE"
"Invalid block name to set child %s: %s","不正な子ブロック名です %s: %s","TRUE"
"Invalid block type: %s","不正なブロック名です: %s","TRUE"
"Invalid block: %s","不正なブロック: %s","TRUE"
"Invalid layout update handle","無効なレイアウトを更新しようとしました。","TRUE"
"Invalid messages storage ""%s"" for layout messages initialization","レイアウトメッセージ初期化で不正なメッセージストレージ ""%s""","TRUE"
"Invalid transactional email code: ","不正なEメールトランザクションコード: ","TRUE"
"Invalid website\'s configuration path: %s","不正なWebサイト設定パス: %s","TRUE"
"JavaScript Settings","JavaScript設定","TRUE"
"Layout","レイアウト","TRUE"
"Leave empty for access from any location.","どこからでもアクセス可能にする場合は空白にしてください。","TRUE"
"Locale","ロケール","TRUE"
"Locale Options","言語オプション","TRUE"
"Log Settings","ログ設定","TRUE"
"Logging from Mage::log(). File is located in {{base_dir}}/var/log","Mage::log()でログを作成します。ファイルは{{base_dir}}/var/logに作成されます。","TRUE"
"Logging from Mage::logException(). File is located in {{base_dir}}/var/log","Mage::logException()でログを記録します。 ファイルは{{base_dir}}/var/logに保存されます。","TRUE"
"Login is Case Sensitive","ログインIDの大文字小文字を区別する","TRUE"
"Logo Image Alt","Alt ロゴイメージ","TRUE"
"Logo Image Src","Src ロゴイメージ","TRUE"
"Mail Sending Settings","メール送信設定","TRUE"
"Make sure that base URL ends with '/' (slash), e.g. http://yourdomain/magento/","BaseURLは”/”で終了させてください。 例：http://yourdomain/magento/","TRUE"
"Manage Stores","店舗管理","TRUE"
"Match expressions in the same order as displayed in the configuration.","画面に表示する順序が同じになるようあわせてください","TRUE"
"Maximum length exceeded.","長さオーバーです。","TRUE"
"Merge CSS Files (beta)","CSSファイルをマージする (ベータ版)","TRUE"
"Merge JavaScript Files","Javascriptファイルをマージする","TRUE"
"Miscellaneous HTML","色々な HTML","TRUE"
"Miscellaneous Scripts","各種スクリプト","TRUE"
"Model class does not exist: %s.","モデルクラスがありません: %s.","TRUE"
"Model collection resource name is not defined.","モデルコレクションリソース名が未定義です。","TRUE"
"Module ""%1$s"" cannot depend on ""%2$s"".","モジュール ""%1$s""は ""%2$s"" に依存できません。","TRUE"
"Module ""%1$s"" requires module ""%2$s"".","モジュール ""%1$s"" は ""%2$s"" を必要としています。","TRUE"
"Name","名前","TRUE"
"New Design Change","新しいデザイン変更","TRUE"
"New Store","新しい店舗","TRUE"
"New Store View","新しい店舗ビュー","TRUE"
"New Website","新しいウェブサイト","TRUE"
"No","No","TRUE"
"Package","パッケージ","TRUE"
"Pagination","ページング","TRUE"
"Pagination Frame","ページング設定","TRUE"
"Pagination Frame Skip","ページングスキップ間隔","TRUE"
"Please choose to register or to checkout as a guest","登録せずに購入または新規登録して購入を選択してください","TRUE"
"Please define flag code.","フラグコードを決めてください。","TRUE"
"Please enter 6 or more characters.","6文字以上入力してください","TRUE"
"Please enter 6 or more characters. Leading or trailing spaces will be ignored.","6文字以上を入力してください。先頭と最後の空白は無視されます。","TRUE"
"Please enter a number greater than 0 in this field.","0以上の数を入力してください。","TRUE"
"Please enter a valid $ amount. For example $100.00.","正しい金額表示で入力してください。(例) $100.00.","TRUE"
"Please enter a valid credit card number.","正しいクレジットカード番号を入力してください。","TRUE"
"Please enter a valid credit card verification number.","正しいカード確認番号を入力してください","TRUE"
"Please enter a valid date.","正しい日付を入力してください。","TRUE"
"Please enter a valid email address. For example johndoe@domain.com.","正しいメールアドレスを入力してください。（例：johndoe@domain.com）","TRUE"
"Please enter a valid number in this field.","正しい数字で入力してください。","TRUE"
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","正しい電話番号の形式で入力してください。（例：(123) 456-7890 or 123-456-7890）","TRUE"
"Please enter a valid social security number. For example 123-45-6789.","正しいソーシャルセキュリティナンバーを入力してください。（例：123-45-6789）","TRUE"
"Please enter a valid URL. For example http://www.example.com or www.example.com","正しいURLを入力してください。（例：http://www.example.com または www.example.com）","TRUE"
"Please enter a valid URL. http:// is required","正しいURLを入力してください。「http://」が必要です。","TRUE"
"Please enter a valid zip code.","正しい郵便番号を入力してください。","TRUE"
"Please enter a valid zip code. For example 90602 or 90602-1234.","正しい郵便番号を入力してください。（例：123-4567）","TRUE"
"Please enter valid password.","正しいパスワードを入力してください。","TRUE"
"Please input a valid CSS-length. For example 100px or 77pt or 20em or .5ex or 50%","正しいCSSの長さ表現を指定してください。 例：100px, 77pt, 20em, .5ex, 50%","TRUE"
"Please make sure your passwords match.","パスワードが合っているか確かめてください","TRUE"
"Please select an option.","オプションを選択してください。","TRUE"
"Please select one of the above options.","上のオプションから一つ選択してください。","TRUE"
"Please select one of the options.","オプションをひとつ選択してください。","TRUE"
"Please select State/Province.","地域を選択してください","TRUE"
"Please specify either a category or a product, or both.","カテゴリか商品か両方かいずれかを選択してください。","TRUE"
"Please specify payment method.","支払方法を選択してください。","TRUE"
"Please specify shipping method.","配送方法を選択してください。","TRUE"
"Please use letters only (a-z or A-Z) in this field.","この入力エリアには (a-z or A-Z) 文字のみが使用できます。","TRUE"
"Please use letters only (a-z) in this field.","半角英字で入力してください。","TRUE"
"Please use numbers only in this field. please avoid spaces or other characters such as dots or commas.","ここでは数字のみ使用してください。また、ドットやカンマのような文字やスペースは使用できません。","TRUE"
"Please use only letters (a-z or A-Z), numbers (0-9) or underscores (_) in this field, first character must be a letter.","ファイル名には、アルファベット(a-z or A-Z), 数字(0-9) またはアンダースコア(_) のみ使用してください。","TRUE"
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","このフィールドには記号以外の文字を入力してください。","TRUE"
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","このフィールドには記号以外の文字を入力してください。","TRUE"
"Please use only letters (a-z), numbers (0-9) or underscore(_) in this field, first character should be a letter.","コードは半角英数字で先頭は半角英字でなくてはなりません。","TRUE"
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","日付の形式は右の通りです: dd/mm/yyyy. （例： 17/03/2006 は 2006年3月17日）。","TRUE"
"Please wait, loading...","読み込み中です","TRUE"
"Polls","投票","TRUE"
"Port (25)","ポート (25)","TRUE"
"Profiler","プロファイラ","TRUE"
"Redirect to Base URL if requested URL doesn't match it","リクエストしたURLが一致しない場合はベースURLにリダイレクトします","TRUE"
"Request Path for Specified Store","特定の店舗へのリクエストパス","TRUE"
"Requested invalid store ""%s""","正しくないストア ""%s""がリクエストされました","TRUE"
"Resource is not set.","リソースがセットされていません。","TRUE"
"Return-Path Email","Return-Pathメールアドレス","TRUE"
"Root Category","ルートカテゴリ","TRUE"
"Sales Representative","販売担当者","TRUE"
"Save","保存","TRUE"
"Save Store","店舗を保存","TRUE"
"Save Store View","店舗ビューを保存","TRUE"
"Save Website","ウェブサイトを保存","TRUE"
"Search Engines Optimization","検索エンジン最適化","TRUE"
"Secure","セキュア","TRUE"
"Security","セキュリティ","TRUE"
"Select Date","日付を選択","TRUE"
"Sender Email","送信者アドレス","TRUE"
"Sender Name","送信者名","TRUE"
"Services","サービス","TRUE"
"Session Cookie Management","セッションCookie管理","TRUE"
"Session Lifetime (seconds)","セッション有効期限 (秒)","TRUE"
"Session Validation Settings","セッション設定確認","TRUE"
"Set as Default","標準にする","TRUE"
"Set Return-Path","Return-Pathを設定する","TRUE"
"Skin (Images / CSS)","スキン(画像/CSS)","TRUE"
"Sort Order","並び順","TRUE"
"Specified date/time ""%1$s"" do not match format ""%2$s"".","指定された日付/時間の形式 ""%1$s"" が形式 ""%2$s"" と一致しません","TRUE"
"Start date cannot be greater than end date.","開始日は終了日より前の日付を指定してください。","TRUE"
"Startup Page","開始ページ","TRUE"
"Status","状態","TRUE"
"Store","店舗","TRUE"
"Store Contact Address","店舗連絡先住所","TRUE"
"Store Contact Information","店舗コンテンツ情報","TRUE"
"Store Contact Telephone","お問い合わせ電話番号","TRUE"
"Store Email Addresses","店舗のメールアドレス","TRUE"
"Store Information","ストア情報","TRUE"
"Store Name","店舗名","TRUE"
"Store View","店舗ビュー","TRUE"
"Store view doesn't exist","店舗ビューが存在しません","TRUE"
"Store View Information","店舗ビュー情報","TRUE"
"Store View Name","店舗ビュー名","TRUE"
"Store with the same code","同じコードの店舗です","TRUE"
"System","システム","TRUE"
"System Log File Name","システムログファイル名","TRUE"
"Template Path Hints","テンプレートパスヒント","TRUE"
"Template Variables","テンプレート変数","TRUE"
"Templates","テンプレート","TRUE"
"The %s you entered is invalid. Please make sure that it follows ""http://domain.com/"" format.","あなたが入った( %s )は無効です。 ""http://domain.com/"" のフォーマットに沿っているか確認してください。","TRUE"
"The model collection resource name is not defined.","モデルコレクション名が未定義です。","TRUE"
"The store code may contain only letters (a-z), numbers (0-9) or underscore(_), the first character must be a letter","店舗コードは英数字かアンダースコア(_)のみが使用できます。最初の文字は英文字である必要があります。","TRUE"
"The store does not exist","店舗がありません。","TRUE"
"The store has been deleted.","店舗を削除しました。","TRUE"
"The store has been saved.","店舗を保存しました。","TRUE"
"The store view has been deleted.","店舗ビューを削除しました。","TRUE"
"The store view has been saved","店舗ビューを保存しました。","TRUE"
"The template Name must not be empty.","テンプレート名が空です。","TRUE"
"The website does not exist.","ウェブサイトがありません。","TRUE"
"The website has been deleted.","ウェブサイトを削除しました。","TRUE"
"The website has been saved.","ウェブサイトを保存しました。","TRUE"
"Themes","テーマ","TRUE"
"This category and all its child elements","このカテゴリとその子要素すべて","TRUE"
"This category and its child categories only","このカテゴリとその子カテゴリのみ","TRUE"
"This category and its products only","このカテゴリと商品のみ","TRUE"
"This category only","このカテゴリのみ","TRUE"
"This date is a required value.","この日付は必須項目です。","TRUE"
"This is a required field.","必須項目です","TRUE"
"This store cannot be deleted.","店舗を削除する事はできません。","TRUE"
"This store view cannot be deleted.","ストアビューを削除する事はできません。","TRUE"
"This website cannot be deleted.","ウェブサイトを削除する事はできません。","TRUE"
"This will be displayed just before body closing tag.","This will be displayed just before body closing tag.","TRUE"
"This will be included before head closing tag in page HTML.","ページのHTMLのheadタグ終了前に追記されます。","TRUE"
"Timezone","タイムゾーン","TRUE"
"Title Prefix","タイトル接頭辞","TRUE"
"Title Suffix","タイトル接尾辞","TRUE"
"Translate cache should be disabled for both frontend and admin inline translations.","翻訳キャッシュを公開画面と管理画面のインライン翻訳では無効にするべきです。","TRUE"
"Translate Inline","直訳","TRUE"
"Translations","翻訳","TRUE"
"Unable to delete store view. Please, try again later.","ストアビューを削除する事ができません。後でもう一度ためしてください。","TRUE"
"Unable to delete store. Please, try again later.","ストアを削除する事ができません。後でもう一度ためしてください。","TRUE"
"Unable to delete website. Please, try again later.","ウェブサイトを削除する事ができません。後でもう一度ためしてください。","TRUE"
"Unable to proceed. Please, try again","処理できませんでした。後で再度お試しください。","TRUE"
"Unable to proceed. Please, try again.","続行できません、やり直してください。","TRUE"
"Unknown scope ""%s"".","不明なスコープ ""%s"".","TRUE"
"Unsecure","非セキュア","TRUE"
"Url Options","URLオプション","TRUE"
"Use Custom Admin URL","カスタム管理ページURLを使用する","TRUE"
"Use HTTP Only","HTTPだけ使用可能","TRUE"
"Use Secure URLs in Admin","セキュアURLを管理者ページで使用する","TRUE"
"Use Secure URLs in Frontend","フロントエンドでセキュアURLを使う","TRUE"
"Use SID on Frontend","フロントエンドでSIDを使用する","TRUE"
"Use Web Server Rewrites","ウェブサーバーリライトを使用する","TRUE"
"Validate HTTP_USER_AGENT","HTTP_USER_AGENTを有効にしてください","TRUE"
"Validate HTTP_VIA","HTTP_VIA を確認してください","TRUE"
"Validate HTTP_X_FORWARDED_FOR","HTTP_X_FORWARDED_FOR を確認してください","TRUE"
"Validate REMOTE_ADDR","REMOTE_ADDR を確認してください","TRUE"
"Validation has failed.","認証失敗","TRUE"
"Values less than 60 are ignored. Note that changes will apply after logout.","60以下の値は無視されます。この変更はログアウト後に有効になります。","TRUE"
"Variable Code must be unique.","変数のコードはユニークである必要があります。","TRUE"
"Web","ウェブ","TRUE"
"Website","WEBサイト","TRUE"
"Website code may only contain letters (a-z), numbers (0-9) or underscore(_), the first character must be a letter","Webサイトコードは半角英数字またはアンダースコア(_)で作成してください。最初の文字は英文字である必要があります。","TRUE"
"Website Information","Webサイト情報","TRUE"
"Website Name","Webサイト名","TRUE"
"Website with the same code","同じコードのウェブサイトです","TRUE"
"Weekend Days","週末","TRUE"
"Welcome Text","歓迎文","TRUE"
"Wrong number of arguments for %s","誤った数の引数です:%s","TRUE"
"Yes","Yes","TRUE"
"Your design change for the specified store intersects with another one, please specify another date range.","指定の店舗のデザイン変更が他のもので遮られます。日付の範囲を確認して下さい。","TRUE"
"Your order cannot be completed at this time as there is no payment methods available for it.","あなたのご注文はご利用いただけるお支払い方法がないため確定できません。","TRUE"
"Your order cannot be completed at this time as there is no shipping methods available for it. Please make necessary changes in your shipping address.","あなたのご注文はご利用いただけるお届方法がないため確定できません。お届先住所を変更していただく必要があります。","TRUE"
"Your session has been expired, you will be relogged in now.","セッションが切れました。再度ログインしてください。","TRUE"
